"SYMBOL 
","SERIES 
","ISIN 
","FACE VALUE 
","OPEN 
","HIGH 
","LOW 
","LTP 
","PREV.CLOSE 
","%CHNG 
","VOLUME 
","VALUE 
 (₹ Crores)"
"77KA33","SG","IN1920230068","100.00","-","-","-","99.10","99.10","-",0,"-"
"77MH33A","SG","IN2220230154","100.00","-","-","-","99.00","99.00","-",0,"-"
"77TS38","SG","IN4520230363","100.00","-","-","-","99.50","99.50","-",0,"-"
"77UP34","SG","IN3320230086","100.00","-","-","-","98.79","98.79","-",0,"-"
"77UP35","SG","IN3320230185","100.00","-","-","-","-","100.00","-",0,"-"
"780AP33","SG","IN1020190584","100.00","-","-","-","-","111.35","-",0,"-"
"781KL44","SG","IN2020220082","100.00","-","-","-","-","100.00","-",0,"-"
"781UP32","SG","IN3320220038","100.00","-","-","-","102.18","102.18","-",0,"-"
"781UP34A","SG","IN3320220194","100.00","-","-","-","101.45","101.45","-",0,"-"
"782GJ32","SG","IN1520220030","100.00","-","-","-","100.00","100.00","-",0,"-"
"782PN42","SG","IN2820220068","100.00","-","-","-","99.00","99.00","-",0,"-"
"782TN32","SG","IN3120220188","100.00","-","-","-","97.69","97.69","-",0,"-"
"782WB32","SG","IN3420220045","100.00","-","-","-","101.00","101.00","-",0,"-"
"784TN52","SG","IN3120220048","100.00","-","-","-","110.70","110.70","-",0,"-"
"784TS39","SG","IN4520220232","100.00","-","-","-","101.69","101.69","-",0,"-"
"785AP37","SG","IN1020220225","100.00","-","-","-","105.00","105.00","-",0,"-"
"789WB40","SG","IN3420220300","100.00","-","-","-","101.80","101.80","-",0,"-"
"793AP33","SG","IN1020220233","100.00","-","-","-","-","100.00","-",0,"-"
"793TS34","SG","IN4520220026","100.00","-","-","-","100.08","100.08","-",0,"-"
"794TN32","SG","IN3120220030","100.00","-","-","-","100.00","100.00","-",0,"-"
"802AP38","SG","IN1020220340","100.00","-","-","-","97.00","97.00","-",0,"-"
"802TS35","SG","IN4520220018","100.00","-","-","-","-","100.00","-",0,"-"
"802WB37","SG","IN3420220052","100.00","-","-","-","103.95","103.95","-",0,"-"
"810JH32","SG","IN3720190062","100.00","-","-","-","-","113.42","-",0,"-"
"813GS2045","GS","IN0020150044","100.00","-","-","-","113.00","113.00","-",0,"-"
"815GS2026","GS","IN0020140060","100.00","-","-","-","105.10","105.10","-",0,"-"
"824GS2033","GS","IN0020140052","100.00","-","-","-","111.35","111.35","-",0,"-"
"826GS2027","GS","IN0020070036","100.00","-","-","-","103.00","103.00","-",0,"-"
"923GS2043","GS","IN0020130079","100.00","-","-","-","114.99","114.99","-",0,"-"
"743RJ31","SG","IN2920260055","100.00","-","-","-","-","100.00","-",0,"-"
"182D101226","TB","IN002026Y105","100.00","-","-","-","97.60","97.60","-",0,"-"
"182D171226","TB","IN002026Y113","100.00","-","-","-","97.43","97.43","-",0,"-"
"364D060527","TB","IN002026Z052","100.00","-","-","-","95.39","95.39","-",0,"-"
"698GJ31A","SG","IN1520250292","100.00","-","-","-","-","100.00","-",0,"-"
"712TN32","SG","IN3120250722","100.00","-","-","-","-","100.00","-",0,"-"
"725KA33","SG","IN1920250207","100.00","-","-","-","-","100.00","-",0,"-"
"364D210127","TB","IN002025Z427","100.00","-","-","-","97.20","97.20","-",0,"-"
"182D271126","TB","IN002026Y089","100.00","-","-","-","98.18","98.18","-",0,"-"
"GS220231C","GS","IN000231C026","100.00","-","-","-","52.81","52.81","-",0,"-"
"GS220236C","GS","IN000236C017","100.00","-","-","-","-","37.10","-",0,"-"
"GS220240C","GS","IN000240C019","100.00","-","-","-","-","27.47","-",0,"-"
"GS220261C","GS","IN000261C015","100.00","-","-","-","-","5.69","-",0,"-"
"GS220831C","GS","IN000831C023","100.00","-","-","-","-","52.05","-",0,"-"
"672KA33","SG","IN1920200426","100.00","-","-","-","-","100.00","-",0,"-"
"672KL27","SG","IN2020200290","100.00","-","-","-","100.70","100.70","-",0,"-"
"673KL28","SG","IN2020200134","100.00","-","-","-","-","102.88","-",0,"-"
"677KA33","SG","IN1920200186","100.00","-","-","-","-","100.00","-",0,"-"
"677TN31","SG","IN3120210015","100.00","-","-","-","-","100.00","-",0,"-"
"678GA31","SG","IN1420210016","100.00","-","-","-","-","100.00","-",0,"-"
"678SK31","SG","IN3020210016","100.00","-","-","-","-","100.00","-",0,"-"
"679PN35","SG","IN2820200144","100.00","-","-","-","-","100.00","-",0,"-"
"679WB28","SG","IN3420210046","100.00","-","-","-","-","100.00","-",0,"-"
"67KA30","SG","IN1920200251","100.00","-","-","-","-","100.00","-",0,"-"
"67PN40","SG","IN2820200102","100.00","-","-","-","-","100.00","-",0,"-"
"682CG28","SG","IN3520210029","100.00","-","-","-","-","100.00","-",0,"-"
"682JH34","SG","IN3720200085","100.00","-","-","-","-","100.00","-",0,"-"
"682MH32","SG","IN2220210016","100.00","-","-","-","-","100.00","-",0,"-"
"682RJ31","SG","IN2920210043","100.00","-","-","-","-","100.00","-",0,"-"
"683GA31","SG","IN1420210115","100.00","-","-","-","-","100.00","-",0,"-"
"683GS2039","GS","IN0020080050","100.00","-","-","-","-","94.06","-",0,"-"
"683MH31","SG","IN2220210131","100.00","-","-","-","-","100.00","-",0,"-"
"683MH32","SG","IN2220210057","100.00","-","-","-","-","100.00","-",0,"-"
"683WB31","SG","IN3420200294","100.00","-","-","-","-","100.00","-",0,"-"
"683WB31A","SG","IN3420210012","100.00","-","-","-","97.95","97.95","-",0,"-"
"684GJ30","SG","IN1520200172","100.00","-","-","-","-","100.00","-",0,"-"
"684GJ31","SG","IN1520200305","100.00","-","-","-","-","100.00","-",0,"-"
"684MH32","SG","IN2220210032","100.00","-","-","-","-","100.00","-",0,"-"
"684RJ31","SG","IN2920210100","100.00","-","-","-","-","100.00","-",0,"-"
"684RJ31A","SG","IN2920210159","100.00","-","-","-","-","100.00","-",0,"-"
"685AS29","SG","IN1220210224","100.00","-","-","-","-","100.00","-",0,"-"
"685BR30","SG","IN1320210066","100.00","-","-","-","-","100.00","-",0,"-"
"685GA31A","SG","IN1420200298","100.00","-","-","-","-","100.00","-",0,"-"
"685MP31","SG","IN2120210033","100.00","-","-","-","-","100.00","-",0,"-"
"686HP30","SG","IN1720210039","100.00","-","-","-","-","100.00","-",0,"-"
"686MH32","SG","IN2220210107","100.00","-","-","-","-","100.00","-",0,"-"
"686PY34","SG","IN3820200084","100.00","-","-","-","-","100.00","-",0,"-"
"725TN27","SG","IN3120190274","100.00","-","-","-","-","106.51","-",0,"-"
"725TS41","SG","IN4520200341","100.00","-","-","-","-","100.00","-",0,"-"
"725WB41","SG","IN3420200278","100.00","-","-","-","-","100.00","-",0,"-"
"727HR30","SG","IN1620220021","100.00","-","-","-","-","100.00","-",0,"-"
"727MZ33","SG","IN2520200105","100.00","-","-","-","-","100.00","-",0,"-"
"727SK32","SG","IN3020210040","100.00","-","-","-","-","100.00","-",0,"-"
"728JH36","SG","IN3720200069","100.00","-","-","-","-","100.00","-",0,"-"
"729AP34","SG","IN1020220019","100.00","-","-","-","-","100.00","-",0,"-"
"729GJ32","SG","IN1520210239","100.00","-","-","-","98.50","98.50","-",0,"-"
"729KA36","SG","IN1920200624","100.00","-","-","-","106.50","102.00","-",0,"-"
"729MZ33","SG","IN2520210054","100.00","-","-","-","-","100.00","-",0,"-"
"729RJ32","SG","IN2920210563","100.00","-","-","-","-","100.00","-",0,"-"
"696RJ31","SG","IN2920210357","100.00","-","-","-","-","100.00","-",0,"-"
"697AS31","SG","IN1220210034","100.00","-","-","-","-","100.00","-",0,"-"
"697AS31A","SG","IN1220210174","100.00","-","-","-","-","100.00","-",0,"-"
"697KA28","SG","IN1920190189","100.00","-","-","-","-","104.41","-",0,"-"
"697KA30","SG","IN1920190197","100.00","-","-","-","-","104.20","-",0,"-"
"697PN31","SG","IN2820210044","100.00","-","-","-","-","100.00","-",0,"-"
"697RJ31","SG","IN2920210217","100.00","-","-","-","96.75","96.75","-",0,"-"
"697TN31","SG","IN3120210122","100.00","-","-","-","-","100.00","-",0,"-"
"697UP31","SG","IN3320210070","100.00","-","-","-","-","100.00","-",0,"-"
"698BR30","SG","IN1320210090","100.00","-","-","-","-","100.00","-",0,"-"
"698GJ31","SG","IN1520210080","100.00","-","-","-","-","100.00","-",0,"-"
"698PN33","SG","IN2820210093","100.00","-","-","-","-","100.00","-",0,"-"
"698RJ31A","SG","IN2920210365","100.00","-","-","-","-","100.00","-",0,"-"
"698TR30","SG","IN3220190059","100.00","-","-","-","-","104.08","-",0,"-"
"698WB36","SG","IN3420210137","100.00","-","-","-","-","100.00","-",0,"-"
"699GA30","SG","IN1420190176","100.00","-","-","-","-","104.15","-",0,"-"
"699GA31","SG","IN1420210057","100.00","-","-","-","81.47","81.47","-",0,"-"
"699GA31B","SG","IN1420210073","100.00","-","-","-","-","100.00","-",0,"-"
"699JK31","SG","IN4920200149","100.00","-","-","-","-","100.00","-",0,"-"
"699MN30","SG","IN2320190050","100.00","-","-","-","-","104.15","-",0,"-"
"774WB39","SG","IN3420220144","100.00","-","-","-","-","100.00","-",0,"-"
"774WB43","SG","IN3420220292","100.00","-","-","-","-","100.00","-",0,"-"
"775HP32","SG","IN1720220228","100.00","-","-","-","-","100.00","-",0,"-"
"775PN42","SG","IN2820220076","100.00","-","-","-","99.25","99.25","-",0,"-"
"775TN30","SG","IN3120200016","100.00","-","-","-","-","109.08","-",0,"-"
"776AP32","SG","IN1020220076","100.00","-","-","-","-","100.00","-",0,"-"
"776HP30","SG","IN1720220012","100.00","-","-","-","-","100.00","-",0,"-"
"777GJ31","SG","IN1520220014","100.00","-","-","-","-","100.00","-",0,"-"
"777MP47","SG","IN2120220149","100.00","-","-","-","101.09","101.09","-",0,"-"
"778AP42","SG","IN1020220092","100.00","-","-","-","-","100.00","-",0,"-"
"778AS34","SG","IN1220230172","100.00","-","-","-","99.75","95.00","-",0,"-"
"779AP31","SG","IN1020220357","100.00","-","-","-","-","100.00","-",0,"-"
"779RJ32","SG","IN2920220174","100.00","-","-","-","-","100.00","-",0,"-"
"77AP32","SG","IN1020230026","100.00","-","-","-","100.00","100.00","-",0,"-"
"77HR32","SG","IN1620220443","100.00","-","-","-","95.00","95.00","-",0,"-"
"77MH30","SG","IN2220220130","100.00","-","-","-","97.00","97.00","-",0,"-"
"77UP33","SG","IN3320230110","100.00","-","-","-","102.15","101.00","-",0,"-"
"781GA32","SG","IN1420220015","100.00","-","-","-","-","100.00","-",0,"-"
"781RJ47","SG","IN2920220075","100.00","-","-","-","-","100.00","-",0,"-"
"782AP35","SG","IN1020220530","100.00","-","-","-","-","100.00","-",0,"-"
"782AS32","SG","IN1220220041","100.00","-","-","-","-","100.00","-",0,"-"
"699UP31","SG","IN3320210039","100.00","-","-","-","-","100.00","-",0,"-"
"699UP31A","SG","IN3320210054","100.00","-","-","-","-","100.00","-",0,"-"
"699WB30","SG","IN3420210079","100.00","-","-","-","-","100.00","-",0,"-"
"699WB36A","SG","IN3420210145","100.00","-","-","-","-","100.00","-",0,"-"
"69AP32","SG","IN1020200557","100.00","-","-","-","-","100.00","-",0,"-"
"69AS30A","SG","IN1220200068","100.00","-","-","-","-","100.00","-",0,"-"
"69GA30","SG","IN1420190168","100.00","-","-","-","-","103.51","-",0,"-"
"69GJ30","SG","IN1520200354","100.00","-","-","-","-","100.00","-",0,"-"
"69KA31","SG","IN1920210086","100.00","-","-","-","-","100.00","-",0,"-"
"69MN30","SG","IN2320190043","100.00","-","-","-","-","103.51","-",0,"-"
"69UP30","SG","IN3320200113","100.00","-","-","-","-","100.00","-",0,"-"
"701AP39","SG","IN1020210127","100.00","-","-","-","-","100.00","-",0,"-"
"701MN31","SG","IN2320210031","100.00","-","-","-","-","100.00","-",0,"-"
"701UP31","SG","IN3320210047","100.00","-","-","-","-","100.00","-",0,"-"
"702HR29","SG","IN1620200163","100.00","-","-","-","-","100.00","-",0,"-"
"702KA33","SG","IN1920210185","100.00","-","-","-","-","100.00","-",0,"-"
"702KL28","SG","IN2020200266","100.00","-","-","-","-","100.00","-",0,"-"
"702PN28","SG","IN2820200219","100.00","-","-","-","-","100.00","-",0,"-"
"702TN31","SG","IN3120210288","100.00","-","-","-","-","100.00","-",0,"-"
"703AS31","SG","IN1220210190","100.00","-","-","-","-","100.00","-",0,"-"
"703MP31","SG","IN2120200240","100.00","-","-","-","-","100.00","-",0,"-"
"703RJ36","SG","IN2920200697","100.00","-","-","-","99.25","98.79","-",0,"-"
"703TN51","SG","IN3120210072","100.00","-","-","-","-","100.00","-",0,"-"
"783AS32","SG","IN1220220058","100.00","-","-","-","-","100.00","-",0,"-"
"783HR32","SG","IN1620220237","100.00","-","-","-","102.61","102.61","-",0,"-"
"783RJ32","SG","IN2920220042","100.00","-","-","-","-","100.00","-",0,"-"
"783TS36","SG","IN4520220216","100.00","-","-","-","-","100.00","-",0,"-"
"784TS34","SG","IN4520220190","100.00","-","-","-","97.07","97.07","-",0,"-"
"785AS32","SG","IN1220220033","100.00","-","-","-","-","100.00","-",0,"-"
"785MP32","SG","IN2120220016","100.00","-","-","-","-","100.00","-",0,"-"
"785PN32","SG","IN2820220050","100.00","-","-","-","-","100.00","-",0,"-"
"786AS32","SG","IN1220220017","100.00","-","-","-","-","100.00","-",0,"-"
"786MH30","SG","IN2220220080","100.00","-","-","-","-","100.00","-",0,"-"
"788GA30","SG","IN1420200017","100.00","-","-","-","-","110.22","-",0,"-"
"788MP33","SG","IN2120220032","100.00","-","-","-","99.00","99.00","-",0,"-"
"788RJ32","SG","IN2920190484","100.00","-","-","-","-","111.64","-",0,"-"
"789WB37","SG","IN3420220094","100.00","-","-","-","-","100.00","-",0,"-"
"78GJ32A","SG","IN1520220055","100.00","-","-","-","99.70","99.70","-",0,"-"
"78TN32","SG","IN3120220014","100.00","-","-","-","-","100.00","-",0,"-"
"792AP42A","SG","IN1020220308","100.00","-","-","-","-","100.00","-",0,"-"
"793RJ45","SG","IN2920220158","100.00","-","-","-","-","100.00","-",0,"-"
"793TS35","SG","IN4520220034","100.00","-","-","-","-","100.00","-",0,"-"
"704KL34","SG","IN2020210125","100.00","-","-","-","-","100.00","-",0,"-"
"704MH29","SG","IN2220200355","100.00","-","-","-","-","100.00","-",0,"-"
"704TS32","SG","IN4520210209","100.00","-","-","-","-","100.00","-",0,"-"
"705KL36","SG","IN2020210166","100.00","-","-","-","-","100.00","-",0,"-"
"705PN31","SG","IN2820200193","100.00","-","-","-","-","100.00","-",0,"-"
"706WB36","SG","IN3420210038","100.00","-","-","-","98.16","97.00","-",0,"-"
"707GJ31","SG","IN1520200271","100.00","-","-","-","-","100.00","-",0,"-"
"708CG30","SG","IN3520190064","100.00","-","-","-","-","104.84","-",0,"-"
"708GJ31","SG","IN1520200289","100.00","-","-","-","-","100.00","-",0,"-"
"708KA34A","SG","IN1920210060","100.00","-","-","-","-","100.00","-",0,"-"
"794HR34","SG","IN1620220120","100.00","-","-","-","-","100.00","-",0,"-"
"794PN42","SG","IN2820220043","100.00","-","-","-","-","100.00","-",0,"-"
"795AP38","SG","IN1020220258","100.00","-","-","-","-","100.00","-",0,"-"
"795AP39","SG","IN1020220266","100.00","-","-","-","-","100.00","-",0,"-"
"795AP40","SG","IN1020220274","100.00","-","-","-","-","100.00","-",0,"-"
"795HR32","SG","IN1620220104","100.00","-","-","-","-","100.00","-",0,"-"
"795TS35","SG","IN4520220091","100.00","-","-","-","-","100.00","-",0,"-"
"796AP40","SG","IN1020220415","100.00","-","-","-","-","100.00","-",0,"-"
"797AP39","SG","IN1020220316","100.00","-","-","-","-","100.00","-",0,"-"
"798RJ42","SG","IN2920220083","100.00","-","-","-","-","100.00","-",0,"-"
"799TS35","SG","IN4520190187","100.00","-","-","-","-","114.13","-",0,"-"
